,Unnamed: 0,item,condition,sentence,target,alternative,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
228,228,Bock1992_28_ps_prop,ps_prop,The activists at the political rally,are,is,100,91.59965640180448,-4.581347465515137,-6.9705023765563965,100,76.84480573662141,-4.7451515197753915,-5.944720268249513,100,80.65438932355036,-4.857033729553223,-6.284741401672362,100,86.30889750359009,-4.424409866333008,-6.265596389770508,100,86.30959618058439,-4.23602294921875,-6.077268600463867,-53.8156,-56.3701,100,92.78752475738618,-58.8612,-60.5172,100,83.97003196067668,-55.7282,-59.1314,100,96.7804393659381,-56.1538,-61.5594,100,99.55287233304028,-54.0239,-56.1865,100,89.68403429838368
229,229,Bock1992_28_ps_rc,ps_rc,The activists that interrupted the rally,are,is,100,96.22300433353037,-3.6397876739501953,-6.8775272369384775,100,88.16394861405044,-4.170669555664063,-6.178717613220215,100,91.95587650755311,-4.64192008972168,-7.078287124633789,100,88.89421427595822,-4.976742744445801,-7.056723594665527,100,56.61361310212747,-5.1112871170043945,-5.377390861511231,-71.9527,-69.0362,0,5.134391046053493,-74.8775,-73.1991,0,15.730745151598333,-73.8161,-72.4947,0,21.058546426084565,-71.1344,-68.4297,0,6.2696588804722415,-69.1564,-70.4724,100,78.85154409609018
230,230,Bock1992_28_pp_prop,pp_prop,The activists at the political rallies,are,is,100,94.52245929873631,-4.25673770904541,-7.104918956756593,100,94.70299495131664,-4.259852409362793,-7.14345645904541,100,95.21284289555952,-4.54876708984375,-7.538945198059082,100,98.20299704239576,-4.455994606018066,-8.456911087036133,100,97.00596601389955,-3.5627841949462886,-7.040935039520264,-57.5191,-63.7095,100,99.79551828580723,-63.2289,-66.1614,100,94.94298420654039,-59.5838,-63.8111,100,98.56181214675689,-60.2965,-67.1028,100,99.88944431876982,-57.9738,-59.3878,100,80.43960821415128
231,231,Bock1992_28_pp_rc,pp_rc,The activists that interrupted the rallies,are,is,100,87.94763969510744,-3.9514427185058594,-5.9389238357543945,100,95.16547162550086,-4.615317344665527,-7.595150947570801,100,95.71647868626002,-4.473799705505371,-7.580414772033691,100,96.33245033268335,-4.461913108825684,-7.730194568634032,100,81.34568799795079,-4.343966484069823,-5.816596984863281,-77.3312,-83.1199,100,99.69473868414357,-76.7233,-74.8431,0,13.23659028190608,-74.0879,-76.4364,100,91.28149257007996,-73.6952,-77.4871,100,97.79446959310972,-70.85,-72.5009,100,83.90126508971734
232,232,Bock1992_29_ss_prop,ss_prop,The student in the Spanish class,is,are,100,92.48927894708036,-2.6148757934570312,-5.1256370544433585,100,92.14817728648899,-2.7829370498657227,-5.245589256286621,100,94.07035767910764,-3.1572742462158203,-5.921353340148926,100,92.99648294734966,-2.8743820190429688,-5.460531234741211,100,87.95171291717165,-2.6119041442871094,-4.599769592285156,-49.0851,-53.7138,100,99.03270316846873,-52.4319,-54.5986,100,89.72190490243537,-51.1643,-55.4293,100,98.61428516740737,-54.5067,-58.1078,100,97.3431470150828,-47.8385,-50.5768,100,93.92491667994304
233,233,Bock1992_29_ss_rc,ss_rc,The student who had failed the class,is,are,100,90.006894739073,-4.773028373718262,-6.971019268035889,100,91.6124417494046,-4.022071838378906,-6.41288948059082,100,88.05915589803699,-4.522741317749023,-6.520785331726074,100,97.04730787778416,-4.5564231872558585,-8.048904418945312,100,83.24615572738509,-5.067222595214844,-6.67039680480957,-72.8755,-75.7963,100,94.88651291010855,-74.5217,-76.0129,100,81.625831769959,-77.408,-80.1447,100,93.91578063397661,-72.496,-73.8133,100,78.87321461431893,-71.0583,-73.731,100,93.53963842958505
234,234,Bock1992_29_sp_prop,sp_prop,The student in the Spanish classes,is,are,100,86.12120676902447,-3.1516504287719727,-4.977044105529785,100,88.07567198085073,-3.0323915481567383,-5.032007217407227,100,78.97372445548076,-3.3122463226318364,-4.635588645935059,100,84.51209832991833,-3.1677837371826167,-4.864619255065918,100,69.51933742702222,-2.932541847229004,-3.757054328918457,-55.604,-56.7644,100,76.14053893299152,-57.5878,-56.3342,0,22.207758374846627,-58.0812,-57.6623,0,39.678000041361926,-61.054,-59.582,0,18.663881413677295,-56.9154,-55.565,0,20.580498439004323
235,235,Bock1992_29_sp_rc,sp_rc,The student who had failed the classes,is,are,100,77.34413770674952,-4.745363235473633,-5.9732093811035165,100,82.43741283815027,-3.9996767044067374,-5.545945167541504,100,74.20403741716339,-3.9434680938720703,-5.000068664550781,100,86.59893626814328,-4.91420841217041,-6.7801618576049805,100,63.62372441053484,-5.766722679138184,-6.32579231262207,-77.1803,-78.1007,100,71.51236014470093,-78.8535,-77.8528,0,26.88038152788948,-80.288,-84.2935,100,98.21106778209818,-78.376,-77.9036,0,38.40483533291303,-79.84,-78.1699,0,15.84108467045191
236,236,Bock1992_29_ps_prop,ps_prop,The students in the Spanish class,are,is,100,99.10883930399534,-2.617915153503418,-7.32936429977417,100,92.43293388475962,-2.865638732910156,-5.368316650390625,100,92.62313033540815,-3.0142955780029297,-5.544485092163086,100,94.17177884402984,-2.8337993621826167,-5.616208076477051,100,97.1252741740902,-2.053548812866211,-5.5735931396484375,-46.4378,-51.4798,100,99.35806603971156,-51.607,-55.3794,100,97.75201598214514,-51.1065,-53.2893,100,89.86942768779826,-49.5144,-54.6363,100,99.40706872174144,-48.074,-49.8778,100,85.86108773490578
237,237,Bock1992_29_ps_rc,ps_rc,The students who had failed the class,are,is,100,98.54391814489588,-4.793261528015137,-9.008014678955078,100,91.08176384245036,-4.568465232849121,-6.892124652862549,100,95.96832413937643,-4.2865095138549805,-7.456345558166504,100,67.71207104130491,-5.340110778808594,-6.080681800842285,100,95.97564220380384,-5.4559526443481445,-8.627681732177733,-73.8607,-71.7631,0,10.933030742428333,-71.2954,-75.2458,100,98.11164502738234,-69.8211,-71.6862,100,86.58902878739603,-65.2327,-67.5615,100,91.12343210324948,-67.397,-66.5447,0,29.89506027157726
238,238,Bock1992_29_pp_prop,pp_prop,The students in the Spanish classes,are,is,100,99.48195647961715,-2.769932746887207,-8.027605056762695,100,95.26891571020592,-2.9871482849121094,-5.989697456359862,100,96.06765594789465,-2.8302440643310547,-6.026061058044434,100,97.27155642813082,-2.793567657470703,-6.367342948913574,100,97.96469494979877,-2.1189727783203125,-5.992934226989746,-52.5798,-61.5461,100,99.98723767037768,-55.2412,-61.7125,100,99.84551771221085,-56.575,-63.0528,100,99.84651705452477,-55.4154,-62.4307,100,99.91027693852607,-55.0163,-58.1219,100,95.71231494535219
239,239,Bock1992_29_pp_rc,pp_rc,The students who had failed the classes,are,is,100,98.88629414153354,-4.171685218811035,-8.657962799072267,100,97.07950462471388,-4.351319313049316,-7.8550963401794425,100,99.13940993806,-3.4166164398193364,-8.163280487060549,100,88.23163122048409,-4.841469764709473,-6.856019973754883,100,96.6388910308623,-5.438906669616699,-8.797616958618164,-75.388,-86.1878,100,99.99795968325753,-76.142,-79.4105,100,96.33322236584821,-78.8031,-81.5404,100,93.91920815600818,-71.2988,-73.8424,100,92.71423786257989,-73.2429,-75.611,100,91.43622001110087
240,240,Bock1992_30_ss_prop,ss_prop,The Peace Corps volunteer in the African village,is,are,100,95.61764175069901,-3.4323530197143555,-6.51512336730957,100,81.5559070775944,-4.687369346618652,-6.1739139556884775,100,86.45577765764332,-7.296174049377441,-9.149847030639648,100,96.33485025312166,-4.626456260681152,-7.895417213439941,100,95.72185966105695,-4.683636665344238,-7.79156494140625,-83.3483,-87.2503,100,98.01985502748032,-92.3656,-94.4798,100,89.22757019138893,-84.8944,-86.6809,100,85.64976300070938,-93.3986,-97.2153,100,97.847331106513,-82.498,-86.9407,100,98.83726532043953
241,241,Bock1992_30_ss_rc,ss_rc,The Peace Corps volunteer who assisted the village,is,are,100,92.82915732305165,-5.89741325378418,-8.458150863647461,100,67.61949027536906,-8.384879112243652,-9.12121868133545,100,93.22180703582443,-7.954214096069336,-10.575485229492188,100,95.25368022854627,-6.024747848510742,-9.023921966552734,100,89.66859713178472,-6.500690460205077,-8.661623001098633,-107.284,-109.441,100,89.6321091047953,-106.011,-107.19,100,76.47679534665347,-103.269,-103.25,0,49.52501428906728,-107.21,-108.9,100,84.42241598762567,-99.1593,-101.149,100,87.97113953714799
242,242,Bock1992_30_sp_prop,sp_prop,The Peace Corps volunteer in the African villages,is,are,100,66.32961063788149,-3.5621509552001958,-4.240168571472168,0,37.61870648202567,-5.732635498046875,-5.2268714904785165,0,41.79411035531875,-6.6353397369384775,-6.304108619689941,100,61.70958370579548,-5.375475883483887,-5.852715492248535,100,72.55500796685108,-4.808343887329102,-5.780505180358888,-80.1448,-82.8973,100,94.0054385255733,-90.7631,-93.2671,100,92.44217595353975,-84.0418,-84.6533,100,64.8282896380574,-90.0742,-94.6464,100,98.97705263736076,-78.3022,-81.4299,100,95.80209917492452
243,243,Bock1992_30_sp_rc,sp_rc,The Peace Corps volunteer who assisted the villages,is,are,100,57.65475623408246,-7.204519271850586,-7.51313591003418,0,15.05855645581643,-9.371828079223633,-7.641812324523926,0,34.84688668309884,-8.940311431884766,-8.314535140991211,0,36.87423876135093,-7.5804100036621085,-7.042794227600098,0,30.0669573884372,-8.49271297454834,-7.648601531982423,-101.964,-100.733,0,22.600645026827422,-100.295,-101.947,100,83.91611729610432,-96.9285,-99.7815,100,94.54735495849582,-101.76,-104.435,100,93.55352341624071,-95.5977,-95.8778,100,56.957074010097664
244,244,Bock1992_30_ps_prop,ps_prop,The Peace Corps volunteers in the African village,are,is,100,60.05876286506371,-3.640105247497559,-4.048019409179688,100,83.48001118533674,-4.197705268859863,-5.817741394042969,100,68.62645191004857,-5.933136940002441,-6.715849876403809,100,63.18736370488103,-4.6717729568481445,-5.2120361328125,0,48.46582902198438,-5.83328914642334,-5.771903038024902,-81.1138,-78.8743,0,9.625902954526527,-92.2719,-89.7404,0,7.367920524241313,-92.1695,-91.1755,0,27.012272713050844,-97.3528,-93.9375,0,3.1820708502624777,-86.6196,-84.7219,0,13.036901049569503
245,245,Bock1992_30_ps_rc,ps_rc,The Peace Corps volunteers who assisted the village,are,is,0,44.528830475745366,-6.36712646484375,-6.14739990234375,100,68.22824185520001,-6.79662036895752,-7.560901165008545,100,71.45696939931878,-6.657548904418945,-7.5752315521240225,0,39.57137268736131,-6.499333381652832,-6.075976371765138,0,34.94672570337824,-6.87679386138916,-6.2554121017456055,-102.24,-103.905,100,84.09080522857195,-103.177,-101.897,0,21.755022357688862,-104.486,-108.54,100,98.29431600136942,-109.467,-106.766,0,6.2914374126103585,-101.307,-99.5902,0,15.228380319262849
246,246,Bock1992_30_pp_prop,pp_prop,The Peace Corps volunteers in the African villages,are,is,100,71.51126533233926,-3.3159542083740234,-4.236300468444823,100,94.51684988793127,-3.933307647705078,-6.7804059982299805,100,88.18164125636017,-4.58737850189209,-6.597123146057129,100,91.16218133793548,-4.1353759765625,-6.468976020812987,100,89.67544214245909,-4.321370124816895,-6.483041763305664,-76.9797,-75.9426,0,26.1709938333554,-90.9211,-88.1126,0,5.686657650815869,-89.6196,-89.875,100,56.35051755972454,-95.8663,-91.5147,0,1.2722237176996816,-81.4851,-80.6292,0,29.819666431046176
247,247,Bock1992_30_pp_rc,pp_rc,The Peace Corps volunteers who assisted the villages,are,is,100,67.0538547785428,-6.2147579193115225,-6.925379753112793,100,91.73973789576408,-6.0655479431152335,-8.473047256469728,100,92.24270185069172,-6.164132118225098,-8.639921188354492,100,92.81291422134159,-5.31632137298584,-7.874621391296388,100,88.35907672977976,-6.30433464050293,-8.331216812133789,-96.3564,-95.7355,0,34.95767881608883,-98.5574,-96.7422,0,14.001083233407414,-104.284,-103.687,0,35.503034602627594,-102.882,-100.97,0,12.875632924181845,-96.1591,-93.0362,0,4.2172473714628325
248,248,Bock1992_31_ss_prop,ss_prop,The ruler of the Roman city state,is,are,100,96.89209366710449,-3.0818262100219727,-6.521474838256836,100,92.03873303111124,-3.22314453125,-5.67076587677002,100,95.50683569776214,-4.5225019454956055,-7.579142570495605,100,96.14537639862353,-3.477400779724121,-6.693988800048827,100,96.4619096033856,-3.1279726028442383,-6.433533668518066,-60.6433,-65.5897,100,99.29412253555896,-64.9633,-68.0653,100,95.69751677538065,-58.2617,-62.282,100,98.23688564981597,-56.9074,-61.899,100,99.32510733639923,-62.2695,-63.69,100,80.54167886674884
249,249,Bock1992_31_ss_rc,ss_rc,The ruler who enslaved the city state,is,are,100,98.66928831749456,-3.5933399200439453,-7.899399757385254,100,98.00327527509731,-4.2251834869384775,-8.11867618560791,100,98.43748879502706,-3.10367202758789,-7.2467994689941415,100,96.89421810653955,-3.506769180297852,-6.947123527526856,100,95.53702299717905,-3.2851772308349614,-6.348875045776367,-76.1186,-81.1958,100,99.38013142016982,-71.4427,-75.6733,100,98.56648242145158,-71.3073,-75.462,100,98.45518909447432,-73.9937,-78.7245,100,99.12576893587651,-68.9777,-73.5917,100,99.01851946957242
250,250,Bock1992_31_sp_prop,sp_prop,The ruler of the Roman city states,is,are,100,84.57363819936363,-4.015083312988281,-5.716628074645996,100,67.0115780908687,-4.144610404968262,-4.85331916809082,100,83.28490509756276,-5.330833435058594,-6.936788558959961,100,78.44740386235763,-4.707456588745117,-5.999388694763184,100,57.949720303786094,-6.798617362976074,-7.119327068328857,-67.259,-69.1633,100,87.0377427160453,-69.5065,-69.8138,100,57.62260853211768,-62.9324,-62.6491,0,42.96449234634998,-59.2473,-62.0108,100,94.06712664795481,-64.9418,-63.4034,0,17.676798808320292
251,251,Bock1992_31_sp_rc,sp_rc,The ruler who enslaved the city states,is,are,100,89.29119189623734,-4.851504325866699,-6.9723405838012695,100,90.82978035242493,-4.695750236511231,-6.988776206970215,100,88.05781209519856,-4.888832092285156,-6.886748313903809,100,76.23829511203749,-4.55134391784668,-5.717132568359375,100,63.751555872426074,-5.980020523071289,-6.544617652893066,-79.1115,-80.1823,100,74.47490239342376,-73.9643,-78.2994,100,98.70688415175644,-76.9581,-73.4638,0,2.94748488385473,-77.5897,-80.3476,100,94.03579646694816,-74.0847,-71.3953,0,6.360174291662554
252,252,Bock1992_31_ps_prop,ps_prop,The rulers of the Roman city state,are,is,100,93.51027092202793,-3.6294889450073238,-6.29733943939209,100,88.03887465811361,-3.1985034942626958,-5.194620132446289,100,92.96100189784651,-4.004652023315431,-6.585366249084473,100,86.51581218589777,-3.777753829956055,-5.636563301086426,100,74.31214068911221,-3.924088478088379,-4.986344337463379,-56.6301,-59.4143,100,94.18160261083673,-62.4518,-63.5316,100,74.64561333285941,-54.3646,-57.6532,100,96.4035646351746,-53.0204,-56.3449,100,96.52598077108489,-58.9724,-58.4617,0,37.50294435324674
253,253,Bock1992_31_ps_rc,ps_rc,The rulers who enslaved the city state,are,is,100,94.81469382224424,-4.081327438354491,-6.9874229431152335,100,91.57470587265968,-4.688076972961426,-7.073993682861327,100,90.69737815016602,-3.716129302978516,-5.993361473083496,100,85.89367703129682,-4.085476875305177,-5.8919639587402335,100,75.91169519616173,-4.3383398056030265,-5.486184120178223,-72.924,-74.5327,100,83.32308202846974,-71.6338,-68.6461,0,4.798464956665922,-66.8297,-66.3599,0,38.466358201882564,-66.2957,-72.1036,100,99.70052640925094,-67.7193,-67.2911,0,39.455623675971566
254,254,Bock1992_31_pp_prop,pp_prop,The rulers of the Roman city states,are,is,100,97.20516119767582,-3.1212358474731445,-6.670285224914551,100,91.2590256752032,-5.047022819519043,-7.392703056335449,100,92.4987204622748,-5.228620529174805,-7.740741729736327,100,93.67485739188751,-4.964712142944336,-7.6600093841552725,100,95.12855230171087,-5.788902282714844,-8.760740280151367,-61.9732,-66.3932,100,98.81088683556113,-65.0913,-68.8597,100,97.74320937376889,-57.4099,-63.0954,100,99.66166505071482,-54.5025,-59.7302,100,99.46627861210773,-58.8201,-61.2096,100,91.60231137177746
255,255,Bock1992_31_pp_rc,pp_rc,The rulers who enslaved the city states,are,is,100,94.44964357465125,-5.373879432678223,-8.208084106445312,100,92.57044427930859,-5.330976486206055,-7.853480339050293,100,94.04989196707315,-5.360122680664063,-8.120538711547853,100,90.83780799961549,-4.87277889251709,-7.166769027709961,100,95.98688383177671,-5.220358848571777,-8.395002365112305,-75.7162,-74.1238,0,16.90465016301942,-72.4822,-75.7551,100,96.34873295021737,-67.8507,-73.0525,100,99.45235135225896,-70.1029,-75.8563,100,99.68380519114443,-66.8135,-67.9007,100,74.78540967480991
